package,usability,usability_code,metadata,metadata_code,freshness,freshness_code,completeness,completeness_code,accessibility,accessibility_code,store_type,division,score,score_norm,grade,grade_norm,recorded_at
earlyon-child-and-family-centres,0.93,"~constant_cols:service_system_manager,french_language_program,indigenous_program,virtualHours,centre_type",0.99,~missing_def_cols:centre_type,0.99,~periods_behind:1,1.0,,1.0,,datastore,Children's Services,0.99,0.97,Gold,Gold,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.75,~no_pipeline_found~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.9,~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
address-points-municipal-toronto-one-address-repository,0.0,Not Applicable,0.25,"~metadata_missing:topics,owner_email,information_url",1.0,,0.0,Not Applicable,0.9,~filestore_resource,filestore,Information & Technology,0.65,0.26,Bronze,Bronze,2023-05-29T17:53:36Z
catalogue-quality-scores,0.96,~constant_cols:version,0.88,~owner_is_opendata,1.0,,1.0,,0.5,~no_pipeline_found~no_tags,datastore,Information & Technology,0.79,0.55,Bronze,Bronze,2023-05-29T17:53:36Z
catalogue-quality-scores,1.0,,0.38,~owner_is_opendata~all_data_def_missing,1.0,,1.0,,0.75,~no_tags,datastore,Information & Technology,0.79,0.55,Bronze,Bronze,2023-05-29T17:53:36Z
catalogue-quality-scores,1.0,,0.38,~owner_is_opendata~all_data_def_missing,1.0,,1.0,,0.75,~no_tags,datastore,Information & Technology,0.79,0.55,Bronze,Bronze,2023-05-29T17:53:36Z
non-regulated-lead-sample,1.0,,0.88,~owner_is_opendata,0.5,~periods_behind:11,1.0,,1.0,,datastore,Toronto Water,0.78,0.53,Bronze,Bronze,2023-05-29T17:53:36Z
toronto-fire-services-run-areas,0.72,"~constant_cols:DATE_EFFECTIVE,DATE_EXPIRY,AREA_TYPE_ID,PARENT_AREA_ID,AREA_TYPE,AREA_CLASS_ID,AREA_CLASS,FEATURE_CODE,FEATURE_CODE_DESC,TRANS_ID_CREATE,TRANS_ID_EXPIRE",0.52,~all_data_def_missing,0.96,,1.0,,1.0,,datastore,Fire Services,0.8,0.58,Bronze,Bronze,2023-05-29T17:53:36Z
members-of-toronto-city-council-voting-record,0.95,~constant_cols:Term,0.5,~all_data_def_missing,1.0,,1.0,,0.75,~no_tags,datastore,City Clerk's Office,0.78,0.53,Bronze,Bronze,2023-05-29T17:53:36Z
members-of-toronto-city-council-voting-record,0.5,"~constant_cols:Term,FirstName,LastName,Committee,DateTime,AgendaItemNum,AgendaItemTitle,MotionType,Vote,Result,VoteDescription",0.5,~all_data_def_missing,1.0,,1.0,,0.75,~no_tags,datastore,City Clerk's Office,0.78,0.53,Bronze,Bronze,2023-05-29T17:53:36Z
members-of-toronto-city-council-voting-record,0.95,~constant_cols:Term,0.5,~all_data_def_missing,1.0,,1.0,,0.75,~no_tags,datastore,City Clerk's Office,0.78,0.53,Bronze,Bronze,2023-05-29T17:53:36Z
members-of-toronto-city-council-voting-record,0.95,~constant_cols:Term,0.5,~all_data_def_missing,1.0,,1.0,,0.75,~no_tags,datastore,City Clerk's Office,0.78,0.53,Bronze,Bronze,2023-05-29T17:53:36Z
ambulance-station-locations,0.88,"~constant_cols:CITY,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,EMS_NOTES,EMS_ADDITIONAL_ADDRESS_INFO",0.76,"~metadata_missing:information_url~missing_def_cols:LO_NUM_SUF,HI_NUM,HI_NUM_SUF,EMS_EXTRA1,EMS_EXTRA2,EMS_ADDITIONAL_ADDRESS_INFO",1.0,,1.0,,1.0,,datastore,Toronto Paramedic Services,0.91,0.8,Gold,Gold,2023-05-29T17:53:36Z
zoning-by-law,0.75,"~constant_cols:CHAPT_200,EXCPTN_LK",0.88,~owner_is_opendata,0.89,,1.0,,1.0,,datastore,City Planning,0.91,0.81,Gold,Gold,2023-05-29T17:53:36Z
zoning-by-law,1.0,,0.88,~owner_is_opendata,0.89,,1.0,,1.0,,datastore,City Planning,0.91,0.81,Gold,Gold,2023-05-29T17:53:36Z
zoning-by-law,0.8,"~constant_cols:RMH_AREA,CHAP150_25",0.88,~owner_is_opendata,0.89,,1.0,,1.0,,datastore,City Planning,0.91,0.81,Gold,Gold,2023-05-29T17:53:36Z
zoning-by-law,1.0,,0.88,~owner_is_opendata,0.89,,1.0,,1.0,,datastore,City Planning,0.91,0.81,Gold,Gold,2023-05-29T17:53:36Z
zoning-by-law,1.0,,0.88,~owner_is_opendata,0.89,,1.0,,1.0,,datastore,City Planning,0.91,0.81,Gold,Gold,2023-05-29T17:53:36Z
zoning-by-law,0.98,~constant_cols:COVERAGE,0.88,~owner_is_opendata,0.89,,1.0,,1.0,,datastore,City Planning,0.91,0.81,Gold,Gold,2023-05-29T17:53:36Z
wellbeing-youth-aboriginal-youth-services,1.0,,0.4,~metadata_missing:topics~all_data_def_missing,0.81,~periods_behind:1,1.0,,1.0,,datastore,"Social Development, Finance & Administration",0.73,0.41,Bronze,Bronze,2023-05-29T17:53:36Z
traffic-signals-tabular,1.0,,0.29,~metadata_missing:information_url~owner_is_opendata~all_data_def_missing,0.91,,1.0,,1.0,,datastore,Transportation Services,0.71,0.39,Bronze,Bronze,2023-05-29T17:53:36Z
traffic-signals-tabular,0.96,~constant_cols:PRIVATE_ACCESS,0.29,~metadata_missing:information_url~owner_is_opendata~all_data_def_missing,0.91,,1.0,,1.0,,datastore,Transportation Services,0.71,0.39,Bronze,Bronze,2023-05-29T17:53:36Z
traffic-signals-tabular,0.9,"~constant_cols:TRANSIT_PREEMPT,FIRE_PREEMPT,RAIL_PREEMPT,BICYCLE_SIGNAL,UPS,LED_BLANKOUT_SIGN",0.27,~metadata_missing:information_url~owner_is_opendata~all_data_def_missing,0.91,,1.0,,1.0,,datastore,Transportation Services,0.71,0.39,Bronze,Bronze,2023-05-29T17:53:36Z
traffic-control-devices,0.85,"~constant_cols:PRIVATE_ACCESS,ADDITIONAL_INFO,GEO_ID,REMOVAL_DATE,WARD_3,WARD_4,WARD_3_COUNSELLOR,WARD_4_COUNSELLOR",0.52,~bad_info_url~all_data_def_missing,1.0,,1.0,,1.0,,datastore,Transportation Services,0.82,0.63,Silver,Silver,2023-05-29T17:53:36Z
traffic-cameras,1.0,,0.82,~owner_is_opendata~missing_def_cols:Group,1.0,,1.0,,1.0,,datastore,Transportation Services,0.94,0.87,Gold,Gold,2023-05-29T17:53:36Z
toronto-shelter-system-flow,1.0,,1.0,,0.47,~periods_behind:5,1.0,,1.0,,datastore,"Shelter, Support & Housing Administration",0.81,0.6,Silver,Silver,2023-05-29T17:53:36Z
toronto-beaches-water-quality,1.0,,0.45,~owner_is_opendata~all_data_def_missing,0.43,~periods_behind:265,1.0,,1.0,,datastore,Toronto Public Health,0.61,0.17,Bronze,Bronze,2023-05-29T17:53:36Z
test-latlong-package,0.75,~colnames_unclear,1.0,,0.44,~periods_behind:254,1.0,,1.0,,datastore,"Shelter, Support & Housing Administration",0.79,0.56,Bronze,Bronze,2023-05-29T17:53:36Z
test-latlong-package,0.75,~colnames_unclear,1.0,,0.44,~periods_behind:254,1.0,,1.0,,datastore,"Shelter, Support & Housing Administration",0.79,0.56,Bronze,Bronze,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
tenant-notification-for-rent-reduction,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Revenue Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
street-furniture-transit-shelter,0.71,~colnames_unclear~constant_cols:SDE_STATE_ID,0.4,~metadata_missing:information_url~all_data_def_missing,0.96,,1.0,,1.0,,datastore,Transportation Services,0.76,0.5,Bronze,Bronze,2023-05-29T17:53:36Z
street-furniture-public-washroom,0.62,"~colnames_unclear~constant_cols:ASSETTYPE,STATUS,SDE_STATE_ID",0.41,~metadata_missing:information_url~all_data_def_missing,0.97,,1.0,,1.0,,datastore,Transportation Services,0.76,0.49,Bronze,Bronze,2023-05-29T17:53:36Z
street-furniture-publication-structure,0.66,"~colnames_unclear~constant_cols:ASSETTYPE,SDE_STATE_ID",0.41,~metadata_missing:information_url~all_data_def_missing,0.97,,1.0,,1.0,,datastore,Transportation Services,0.76,0.49,Bronze,Bronze,2023-05-29T17:53:36Z
street-furniture-poster-structure,0.69,~colnames_unclear~constant_cols:SDE_STATE_ID,0.41,~metadata_missing:information_url~all_data_def_missing,0.97,,1.0,,1.0,,datastore,Transportation Services,0.76,0.5,Bronze,Bronze,2023-05-29T17:53:36Z
street-furniture-poster-board,0.68,"~colnames_unclear~constant_cols:POSTERBOARD,SDE_STATE_ID",0.4,~metadata_missing:information_url~all_data_def_missing,0.97,,1.0,,1.0,,datastore,Transportation Services,0.76,0.49,Bronze,Bronze,2023-05-29T17:53:36Z
street-furniture-litter-receptacle,0.69,~colnames_unclear~constant_cols:SDE_STATE_ID,0.41,~metadata_missing:information_url~all_data_def_missing,0.97,,1.0,,1.0,,datastore,Transportation Services,0.76,0.5,Bronze,Bronze,2023-05-29T17:53:36Z
street-furniture-information-pillar-wayfinding-structure,0.69,~colnames_unclear~constant_cols:SDE_STATE_ID,0.41,~metadata_missing:information_url~all_data_def_missing,0.97,,1.0,,0.75,~no_tags,datastore,Transportation Services,0.73,0.42,Bronze,Bronze,2023-05-29T17:53:36Z
street-furniture-bicycle-parking,0.7,~colnames_unclear~constant_cols:SDE_STATE_ID,0.53,~all_data_def_missing,0.47,~periods_behind:188,1.0,,0.75,~no_tags,datastore,Transportation Services,0.6,0.14,Bronze,Bronze,2023-05-29T17:53:36Z
street-furniture-bench,0.69,~colnames_unclear~constant_cols:SDE_STATE_ID,0.41,~metadata_missing:information_url~all_data_def_missing,0.97,,1.0,,1.0,,datastore,Transportation Services,0.76,0.5,Bronze,Bronze,2023-05-29T17:53:36Z
site-and-area-specific-policies,1.0,,0.43,~owner_is_opendata~all_data_def_missing,0.97,,1.0,,1.0,,datastore,City Planning,0.79,0.55,Bronze,Bronze,2023-05-29T17:53:36Z
shootings-firearm-discharges,1.0,,1.0,,0.95,,1.0,,1.0,,datastore,Toronto Police Services,0.98,0.96,Gold,Gold,2023-05-29T17:53:36Z
secondary-plans,1.0,,0.48,~owner_is_opendata~all_data_def_missing,0.97,,1.0,,1.0,,datastore,City Planning,0.8,0.58,Bronze,Bronze,2023-05-29T17:53:36Z
school-locations-all-types,0.92,"~constant_cols:SCHOOL_LEVEL,CITY,HI_NUM,HI_NUM_SUF",0.27,~metadata_missing:information_url~owner_is_opendata~all_data_def_missing,0.66,~periods_behind:1,1.0,,1.0,,datastore,Toronto Police Services,0.62,0.19,Bronze,Bronze,2023-05-29T17:53:36Z
registered-programs-and-drop-in-courses-offering,1.0,,1.0,,0.5,~periods_behind:5,1.0,,1.0,,datastore,"Parks, Forestry & Recreation",0.82,0.63,Silver,Silver,2023-05-29T17:53:36Z
registered-programs-and-drop-in-courses-offering,0.97,~constant_cols:TTC Information,1.0,,0.5,~periods_behind:5,1.0,,1.0,,datastore,"Parks, Forestry & Recreation",0.82,0.63,Silver,Silver,2023-05-29T17:53:36Z
registered-programs-and-drop-in-courses-offering,0.97,~constant_cols:Date From,1.0,,0.5,~periods_behind:5,1.0,,1.0,,datastore,"Parks, Forestry & Recreation",0.82,0.63,Silver,Silver,2023-05-29T17:53:36Z
registered-programs-and-drop-in-courses-offering,1.0,,1.0,,0.5,~periods_behind:5,1.0,,1.0,,datastore,"Parks, Forestry & Recreation",0.82,0.63,Silver,Silver,2023-05-29T17:53:36Z
red-light-cameras,0.96,"~constant_cols:WARD_3,WARD_4",0.52,~all_data_def_missing,0.47,~periods_behind:192,1.0,,1.0,,datastore,Transportation Services,0.64,0.24,Bronze,Bronze,2023-05-29T17:53:36Z
ravine-natural-feature-protection-area,0.75,"~constant_cols:AREA_SHORT_CODE,NAMEREF,BYLAWDATE,NOTES,WEBSITE,CONTACT",0.54,~all_data_def_missing,1.0,,1.0,,1.0,,datastore,"Parks, Forestry & Recreation",0.83,0.63,Silver,Silver,2023-05-29T17:53:36Z
police-facility-locations,0.92,~constant_cols:ORGANIZATION,0.71,"~owner_is_opendata~bad_info_url~missing_def_cols:OBJECTID_1,ORGANIZATION",1.0,,1.0,,1.0,,datastore,Toronto Police Services,0.89,0.77,Silver,Silver,2023-05-29T17:53:36Z
police-boundaries,0.88,"~constant_cols:AGENCY,CITY",0.31,~metadata_missing:information_url~owner_is_opendata~all_data_def_missing,0.88,,1.0,,0.75,~no_tags,datastore,Toronto Police Services,0.67,0.31,Bronze,Bronze,2023-05-29T17:53:36Z
police-annual-statistical-report-victims-of-crime,0.94,~constant_cols:Category,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.93,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-traffic-collisions,1.0,,1.0,,0.96,,1.0,,1.0,,datastore,Toronto Police Services,0.98,0.97,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-total-public-complaints,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-search-of-persons,1.0,,0.95,~missing_def_cols:ItemsFound,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.95,0.9,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-reported-crimes,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-personnel-by-rank-by-division,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-personnel-by-rank,1.0,,1.0,,0.92,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-personnel-by-command,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-miscellaneous-firearms,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-miscellaneous-data,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-miscellaneous-calls-for-service,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-investigated-alleged-misconduct,0.9,~constant_cols:Type,1.0,,0.92,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.93,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-homicide,1.0,,1.0,,0.95,,1.0,,0.75,~no_tags,datastore,Toronto Police Services,0.95,0.88,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-gross-operating-budget,0.92,~constant_cols:Section,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.93,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-gross-expenditures-by-division,0.92,~constant_cols:Category,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.93,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-firearms-top-5-calibres,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-dispatched-calls-by-division,0.92,~constant_cols:Category,0.88,~metadata_missing:notes,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.92,0.83,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-complaint-dispositions,0.9,~constant_cols:Type,1.0,,0.92,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.93,Gold,Gold,2023-05-29T17:53:36Z
police-annual-statistical-report-administrative,1.0,,1.0,,0.91,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.94,Gold,Gold,2023-05-29T17:53:36Z
places-of-interest-and-toronto-attractions,0.92,"~constant_cols:EMAIL,RECEIVED_DATE,LO_NUM_SUF,HI_NUM,HI_NUM_SUF",0.51,"~metadata_missing:information_url~missing_def_cols:GEOID,RECEIVED_DATE,ADDRESS_POINT_ID,ADDRESS_NUMBER,LINEAR_NAME_FULL,POSTAL_CODE,MUNICIPALITY,CITY,PLACE_NAME,GENERAL_USE_CODE,CENTRELINE,LO_NUM,LO_NUM_SUF,HI_NUM,HI_NUM_SUF,LINEAR_NAME_ID,WARD,WARD_2003,WARD_2018,MI_PRINX,ATTRACTION,MAP_ACCESS",0.95,,1.0,,1.0,,datastore,Economic Development & Culture,0.81,0.59,Bronze,Bronze,2023-05-29T17:53:36Z
persons-in-crisis-calls-for-service-attended,0.97,~constant_cols:F_num_removed,0.94,"~missing_def_cols:OBJECTID,F_num_removed",1.0,,1.0,,1.0,,datastore,Toronto Police Services,0.98,0.95,Gold,Gold,2023-05-29T17:53:36Z
pedestrian-network,0.95,~constant_cols:CROSSWALK,0.42,~metadata_missing:information_url~all_data_def_missing,0.97,,1.0,,0.75,~no_tags,datastore,Information & Technology,0.75,0.46,Bronze,Bronze,2023-05-29T17:53:36Z
park-and-recreation-facility-projects,0.96,~constant_cols:takedown_date,0.84,~metadata_missing:topics~missing_def_cols:globalid,0.5,~periods_behind:6,1.0,,1.0,,datastore,"Parks, Forestry & Recreation",0.77,0.5,Bronze,Bronze,2023-05-29T17:53:36Z
on-street-permit-parking-area-maps,0.63,"~constant_cols:AREA_ID,DATE_EFFECTIVE,DATE_EXPIRY,AREA_ATTR_ID,AREA_TYPE_ID,PARENT_AREA_ID,AREA_TYPE,AREA_CLASS_ID,AREA_CLASS,AREA_SHORT_CODE,FEATURE_CODE,FEATURE_CODE_DESC,TRANS_ID_CREATE,TRANS_ID_EXPIRE",0.4,~owner_is_opendata~all_data_def_missing,0.47,~periods_behind:192,0.47,~significant_missing_data,1.0,,datastore,Transportation Services,0.53,0.0,Bronze,Bronze,2023-05-29T17:53:36Z
neighbourhoods,0.95,~constant_cols:PARENT_AREA_ID,0.64,"~missing_def_cols:AREA_ID,AREA_ATTR_ID,PARENT_AREA_ID,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,OBJECTID",0.91,,1.0,,1.0,,datastore,"Social Development, Finance & Administration",0.84,0.66,Silver,Silver,2023-05-29T17:53:36Z
neighbourhood-improvement-areas,0.71,"~constant_cols:DATE_EFFECTIVE,DATE_EXPIRY,AREA_TYPE_ID,PARENT_AREA_ID,AREA_TYPE,AREA_CLASS_ID,AREA_CLASS,FEATURE_CODE,FEATURE_CODE_DESC,TRANS_ID_CREATE,TRANS_ID_EXPIRE",0.4,~owner_is_opendata~all_data_def_missing,1.0,,1.0,,1.0,,datastore,"Social Development, Finance & Administration",0.78,0.52,Bronze,Bronze,2023-05-29T17:53:36Z
neighbourhood-crime-rates,1.0,,1.0,,1.0,,1.0,,1.0,,datastore,Toronto Police Services,1.0,1.0,Gold,Gold,2023-05-29T17:53:36Z
municipal-licensing-and-standards-business-licences-and-permits,1.0,,0.97,~missing_def_cols:Last Record Update,0.5,~periods_behind:177,1.0,,1.0,,datastore,Municipal Licensing & Standards,0.81,0.61,Silver,Silver,2023-05-29T17:53:36Z
multi-use-trail-entrances,0.73,"~constant_cols:ACCESSIBLE,ACCESS_TYPE,STAIR_NUM,GRADE,IMPROVEMENT,SCOPE_WORK",0.83,~owner_is_opendata~missing_def_cols:OBJECTID,1.0,,1.0,,1.0,,datastore,Transportation Services,0.93,0.84,Gold,Gold,2023-05-29T17:53:36Z
mental-health-apprehensions,1.0,,1.0,,0.95,,1.0,,1.0,,datastore,Toronto Police Services,0.98,0.96,Gold,Gold,2023-05-29T17:53:36Z
major-crime-indicators,0.69,~colnames_unclear,1.0,,0.94,,1.0,,1.0,,datastore,Toronto Police Services,0.97,0.93,Gold,Gold,2023-05-29T17:53:36Z
licensed-child-care-centres,0.97,~constant_cols:run_date,1.0,,0.46,~periods_behind:198,1.0,,0.75,~no_tags,datastore,Children's Services,0.77,0.52,Bronze,Bronze,2023-05-29T17:53:36Z
intersection-file-city-of-toronto,0.88,"~constant_cols:DATE_EXPIRY,ELEVATION,HEIGHT_RESTRICTION,STATE,TRANS_ID_EXPIRE",0.72,"~metadata_missing:information_url~missing_def_cols:DATE_EFFECTIVE,DATE_EXPIRY,STATE,TRANS_ID_CREATE,TRANS_ID_EXPIRE,OBJECTID",0.5,~periods_behind:101,1.0,,1.0,,datastore,Information & Technology,0.72,0.41,Bronze,Bronze,2023-05-29T17:53:36Z
imagination-manufacturing-innovation-and-technology-imit-program-recipients,1.0,,0.38,~metadata_missing:topics~all_data_def_missing,0.89,,1.0,,0.75,~no_tags,datastore,Economic Development & Culture,0.7,0.37,Bronze,Bronze,2023-05-29T17:53:36Z
heritage-register,1.0,,0.57,~all_data_def_missing,1.0,,1.0,,1.0,,datastore,City Planning,0.85,0.68,Silver,Silver,2023-05-29T17:53:36Z
heritage-conservation-districts,1.0,,0.56,~all_data_def_missing,0.92,,1.0,,1.0,,datastore,City Planning,0.82,0.62,Silver,Silver,2023-05-29T17:53:36Z
green-spaces,0.95,~constant_cols:PARENT_AREA_ID,0.55,~all_data_def_missing,0.96,,1.0,,1.0,,datastore,"Parks, Forestry & Recreation",0.82,0.62,Silver,Silver,2023-05-29T17:53:36Z
former-municipality-boundaries,0.9,"~constant_cols:DATE_EFFECTIVE,PARENT_AREA_ID",0.3,~metadata_missing:information_url~owner_is_opendata~all_data_def_missing,0.96,,1.0,,0.75,~no_tags,datastore,Information & Technology,0.7,0.36,Bronze,Bronze,2023-05-29T17:53:36Z
fire-station-locations,1.0,,0.4,~owner_is_opendata~all_data_def_missing,0.97,,1.0,,1.0,,datastore,Fire Services,0.78,0.53,Bronze,Bronze,2023-05-29T17:53:36Z
fire-hydrants,0.61,~colnames_unclear,0.31,~metadata_missing:information_url~owner_is_opendata~all_data_def_missing,0.41,~periods_behind:9,1.0,,1.0,,datastore,Toronto Water,0.53,0.0,Bronze,Bronze,2023-05-29T17:53:36Z
fatal-and-non-fatal-suspected-opioid-overdoses-in-the-shelter-system,1.0,,0.5,~all_data_def_missing,0.5,~periods_behind:1,1.0,,1.0,,datastore,"Shelter, Support & Housing Administration",0.65,0.25,Bronze,Bronze,2023-05-29T17:53:36Z
fatal-and-non-fatal-suspected-opioid-overdoses-in-the-shelter-system,1.0,,0.5,~all_data_def_missing,0.5,~periods_behind:1,1.0,,1.0,,datastore,"Shelter, Support & Housing Administration",0.65,0.25,Bronze,Bronze,2023-05-29T17:53:36Z
environmentally-significant-areas,0.77,"~constant_cols:LINK,X,Y,LONGITUDE,LATITUDE",0.55,~all_data_def_missing,0.85,,1.0,,1.0,,datastore,City Planning,0.78,0.52,Bronze,Bronze,2023-05-29T17:53:36Z
elections-voting-locations,0.0,Not Applicable,0.5,~metadata_missing:information_url~owner_is_opendata,0.96,,0.0,Not Applicable,0.5,~no_pipeline_found~no_tags~filestore_resource,filestore,City Clerk's Office,0.69,0.34,Bronze,Bronze,2023-05-29T17:53:36Z
elections-voting-locations,0.0,Not Applicable,0.5,~metadata_missing:information_url~owner_is_opendata,0.96,,0.0,Not Applicable,0.5,~no_pipeline_found~no_tags~filestore_resource,filestore,City Clerk's Office,0.69,0.34,Bronze,Bronze,2023-05-29T17:53:36Z
elections-voting-locations,0.0,Not Applicable,0.5,~metadata_missing:information_url~owner_is_opendata,0.96,,0.0,Not Applicable,0.5,~no_pipeline_found~no_tags~filestore_resource,filestore,City Clerk's Office,0.69,0.34,Bronze,Bronze,2023-05-29T17:53:36Z
elections-voting-locations,0.0,Not Applicable,0.5,~metadata_missing:information_url~owner_is_opendata,0.96,,0.0,Not Applicable,0.5,~no_pipeline_found~no_tags~filestore_resource,filestore,City Clerk's Office,0.69,0.34,Bronze,Bronze,2023-05-29T17:53:36Z
